Tsanas 4,195,ja naman itina ashtaawe,marca lo que está debajo
Tsanas 4,196,"jawerato jan yomeratiboki bochiki min oinai torokan xepowe, ja naman itina ashtaawe","todos los materiales de pesca que encuentres, enciérralos en un círculo. marca lo que está debajo."
Tsanas 4,197,jan noa yapa paenaitian onamai peiya yoinabo,las aves que nos predicen cuando se marean los peces
Tsanas 4,198,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el profesor explica cómo deben realizar los trabajos los niños
Tsanas 4,199,charax betan manxan ribojanxon atapa pein metsaakin raoaxon axeti xobonko bewe,dibuja al catalán y a la garza y adórnalos bonito con plumas de gallina y tráelo al aula
Tsanas 4,200,bakebo mesko esebo shinankinwe maxko ikaxbi joi ninkatai itikopi,reflexiona diferentes consejos con los niños para que desde pequeños sean perspicaces al escuchar los consejos
Tsanas 4,201,"paro kexa bakebo iwexon torokinxon yakakinwe jainxon jato betikinxon meskoti isa keotaibo ninkakanwe, jainxon mesko yokabo jato awe:","lleva a los niños a orillas del río y hazles sentar en círculo; luego, hazles cerrar los ojos y que escuchen los diferentes sonidos de los pájaros; luego, hazles diferentes preguntas:"
Tsanas 4,202,¿jaweboki min ninkata?,¿qué cosas has escuchado?
Tsanas 4,203,¿jawe isa keotaiki min ninkata?,¿qué sonido de pájaro has escuchado?
Tsanas 4,204,¿jawe isaboki noa ika ocho noyai min oina?,¿qué pájaros has visto que han volado lejos de nosotros?
Tsanas 4,205,¿jaweratobo noa ika ochoma noya?,¿cuáles han volado cerca de nosotros?
Tsanas 4,206,"axeamisnin bakebo onamai neskara isabaonribira akai noa yapa paenaitian onamakin, ja isakan jane riki charax betan manxan, jainxon jato yokawe","el profesor explica a los niños que cuando los peces se marean aparecen estos tipos de aves, el nombre de estas aves son catalán y garza; luego, pregúntales:"
Tsanas 4,207,¿minki manxan onana?,¿conoces a la garza?
Tsanas 4,208,¿jawekeska jisarin?,¿a qué se parece?
Tsanas 4,209,¿jawekeskatiki keotai?,¿cómo canta?
Tsanas 4,210,¿jawen xetaki jawekeska iki?,¿cómo es su pico?
Tsanas 4,211,axeti xobonko iwexon charax betan manxan ribojona menixon tee ati bakebo yoiwe,llévalos al aula y entrégales el dibujo del catalán y la garza y diles que hagan la tarea
Tsanas 4,212,"jan teeti kirika pei tsekaxon bakebo meniwe, noa jan yapa paenaitian onamai yoinabanaboki jaweratobo iki, ja ribojo oinxon iian chicho yapabo itina torokan xepowe, jainxon ja yoinabo iian kexa itinabo koros awe","arranca la hoja de trabajo y entrégasela a los niños, para que reconozcan cuáles son las aves que nos avisan cuando se marean los peces, al mirar el dibujo, encuentra dentro de la cocha a los peces y enciérralos dentro de un círculo; luego, marca a los peces que se encuentran cerca a la orilla."
Tsanas 4,213,seneanxon bakebo jaskaxon tee akanabo yoimawe,"finalmente, haz que los niños expliquen el trabajo que han realizado."
Tsanas 4,214,¿noa jan yapa paenaitian onamai yoinabanaboki jaweratobo iki?,¿cuáles son las aves que nos indican cuando se marean los peces?
Tsanas 4,215,ja ribojo oinxon,mirando el dibujo
Tsanas 4,216,"iian chicho yapabo itina torokan xepowe, jainxon ja yoinabo iian kexa itinabo korosawe","encierra los peces que están en lo más profundo de la cocha; luego, marca con un aspa a los peces que están cerca a la orilla"
Tsanas 4,217,yapa yomerati onanti,técnicas de la pesca
Tsanas 4,218,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,explicaciones del profesor sobre cómo realizar el trabajo con los niños
Tsanas 4,219,"axeamisnin tawa mishkiti taxotio ani xatexon, yoman iamax paranta nishi, jaskaribiakin westiora yosi pian boe tsakai itina betan matsi jemankoxon rikan yomerakanai ribojanxon axeti xobonko beai","el profesor elabora los materiales de pesca: flecha, anzuelo, hilo o soga de plátano. asimismo dibuja un anciano pescando el boquichico con la flecha y lo compara con un pescador de la costa que utiliza su red. y lo trae al aula."
Tsanas 4,220,bakebobetan mesko shinanbo akai jeman pikokin iwenoxon,"antes de salir del aula a la comunidad, reflexiona con los niños."
Tsanas 4,221,"bakebo jeman pikokixon westiora tawa, yoman pakex menixon jato yoiwe mishkiti jisakin pikoxon ja yoman ikain tawa pakex nexati jan mishkiti xena jisakin, moa seneankanapekao jene kexa iwexon yapa mishkiai ikin jonii imawe.","saca a los niños a la comunidad, les entrega una isana y pedazo de hilo y les indica que elaboren su propio material de pesca. luego, los niños se van al puerto y aprenden a pescar como jugando."
Tsanas 4,222,axeti xobonkoxon ja yomerakana yapabo jato bebon tsamanxon yoimawe jawekeska yapaboki mishkikin bikana ixon,trae a aula todo lo que han pescado y pregunta a los niños los tipos o variedad de peces que han recogido en la pesca
Tsanas 4,223,jainxon mesko yokabo awe,hace diferentes preguntas
Tsanas 4,224,¿jaweranoki mia katana?,¿a dónde te has ido?
Tsanas 4,225,¿jawenki min yomera?,¿con qué has pescado?
Tsanas 4,226,¿jawekeskaxonki min mishkitiaka?,¿cómo has elaborado tu anzuelo?
Tsanas 4,227,¿jawe yapaboki min mishkikin bia?,¿qué peces has cogido con tu anzuelo?
Tsanas 4,228,¿mishkixonbichoki yomerati iki?,¿sólo se pesca con el anzuelo?
Tsanas 4,229,¿jawekeskakinribiki min yomerai? jainxon ribojobo bea jato oimaxon mesko yokabo akai:,"¿cuál es la otra técnica de pescar? luego, muestra el dibujo que ha traído y hace preguntas:"
Tsanas 4,230,¿jawe akimein nato ribojoian ikanai?,¿qué están haciendo en este dibujo?
Tsanas 4,231,¿wetsa jemankoboki jawekeskakin yomerakanai?,¿cómo se pesca en otras partes?
Tsanas 4,232,"¿minki min papabetan neskakinbo yomerai? jan teeti kirika bakebo menixon jaskaakin tee ati yoiwe, min jemankoxon itan wetsa jemankoxon jaskakin yomeranaibo ribojana oinxon westiora serekan ja itinkobo mepinwe",¿algunas veces pescas con tu papá? entrega el material de trabajo a los niños y explica cómo deben hacerlo. después compara cómo se pesca en tu comunidad y en otros lugares que están en el dibujo. míralo bien y ubícalo en el lugar que corresponde.
Tsanas 4,233,"ribojobo oinxon, rama min jemanxon jaskaakin yomerakanaibores westiora serekan jema ribojanaki mepinwe",mira el dibujo de cómo se pesca en tu comunidad e identifícalo en el lugar que corresponde.
Tsanas 4,234,¿jawetio aniborin yapabo?,¿de qué tamaño son los peces?
Tsanas 4,235,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,explicaciones para el profesor sobre los trabajos a realizar con los niños
Tsanas 4,236,bakebaon anibobetan yoyo ikai,conversa con los papas de los niños
Tsanas 4,237,rabe masen jawen bake axeti xobonko bemati kopi,para que les envíen al aula dos calabazas a los niños
Tsanas 4,238,bakebo moamabi yoiyai mesko makan axeti xobonko benon ixon,diles de antemano a los niños que traigan distintas piedras al aula
Tsanas 4,239,axeamisnin joxo ani kirikain wame itan picha ribojana beai,el profesor dibuja en un papelote un paiche y unas palometas y lo trae al aula
Tsanas 4,240,bakebo mesko esebo shinamai jaton itinkobo merakin iwenoxon,hacer distintas reflexiones a los niños antes de llevarlos a visitar casas
Tsanas 4,241,bakebo jeman pikokinai,lleva a los niños a la comunidad
Tsanas 4,242,jawerato xobonkoki yapa yomerakana ixon oinkanai,que vean cuales son las casas que tienen pescado
Tsanas 4,243,mesko yapabo oinkana pekao yokabo awe:,"después de mirar diferentes pescados, haz las preguntas:"
Tsanas 4,244,¿jawe yapaboki min oinai?,¿qué pescados has visto?
Tsanas 4,245,"¿jawekeskara jisarin? axeti xobonkoxon iwexon bakebo rabe tsama imaxon ribojo pakexbores menipakewe jainxon jato yoiyai ja pakexbo jakon akin joyonxon ani joxo kirkain taxnanti, tsoabaonpariki seneankai jabaonra jato bebon taxnanxon yoiyai jawe yaparin ixon","¿cómo son? lleva a los niños al aula y fórmalos en dos grupos. entrégales los pedazos de dibujos en forma desordenada; luego, diles que ordenen y que peguen esos pedazos de los dibujos que corresponden en el papelote; finalmente, los que han los pegado primero explicarán qué pescados son."
Tsanas 4,246,axeamisnin mesko yokabo akai,el profesor hace diferentes preguntas
Tsanas 4,247,¿jawe ani yapaboribiki min onana?,¿qué peces grandes conoces?
Tsanas 4,248,¿jawe ani yapa wetsa jemankoniaboki min onana?,¿qué peces grandes de otros lugares conoces?
Tsanas 4,249,"¿jawekeskara jisamein iki ja yapabo? bakebo yakakinxon masen beabo menipakewe jainxon jato bebon makanbo tsamanxon jato yoiyai: westiora maseman ani makan napoxon wetsanbiri maxko makan ati, jainxon westiorabo yokaxon yoimawe jaskakin katokanabo","¿cómo serán esos peces? sienta a los niños y entrégales la calabaza. después, les pone las piedras delante de ellos y explica: deberán poner una piedra grande en una calabaza y en otra calabaza piedras chicas. haz que uno de los niños explique cómo han clasificado las piedras."
Tsanas 4,250,jan teeti kirika bakebo menixon jaskaakin tee ati yoiwe,entrégales el cuaderno de trabajo a los niños y explícales cómo deben hacerlo
Tsanas 4,251,yapa ribojanabo xatexon jabe rabetabetan biananamakin taxnanwe,recorta los peces que has dibujado y que peguen los pedazos donde corresponde
Tsanas 4,252,yapabo ribojana oinxo tee awe,realiza el trabajo mirando el dibujo de los peces
Tsanas 4,253,ani yapa ribojana jawe tekibo tsekaxon taxnanwe jainxon ani toro ikainko awe,recorta el dibujo de los peces grandes y pégalos en el círculo grande
Tsanas 4,254,ja maxko toro ikainko maxko yapabo awe,y los peces chicos en el círculo chico
Tsanas 4,255,mesko yapabo onanti,conociendo la variedad de peces
Tsanas 4,256,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el profesor explica a los niños cómo deberán realizar el trabajo
Tsanas 4,257,nato teebo akamatianbi bakebo yokati jake yapa xaka itan mesko yapan ispibo axeti xobonko bekanon ixon,"antes de realizar el trabajo, pídeles a los niños que traigan al aula escamas de peces y huesos."
Tsanas 4,258,"wame, bawin itan sapen ribojanxon bewe","dibuja al paiche, doncella y vaca marina. y tráelos."
Tsanas 4,259,babebobetan mesko esebo ninkatai jaton itinkobo merakin iwenoxon,"antes de llevar a los niños de visita a las casas, da indicaciones."
Tsanas 4,260,bakebo jeman pikokinai jawerato xobonkoki yapa yomerakana ixon oinkanon,saca a los niños para que identifiquen aquellas casas que tienen pescado
Tsanas 4,261,mesko yapabo oimaxon yokabo akai:,"después de identificar la variedad de peces, pregunta:"
Tsanas 4,262,¿jawe yapaboki min oinai?,¿qué peces estás viendo?
Tsanas 4,263,¿jawekeskara jisarin?,¿cómo son?
Tsanas 4,264,¿jawe yapaborin ispia?,¿qué peces tienen aletas?
Tsanas 4,265,¿jawerato yapaborin xakaya,¿qué peces tienen escamas
Tsanas 4,266,raxkanya,escamas grandes
Tsanas 4,267,raxkaonma?,escamas chicas?
Tsanas 4,268,¿jawe yapaborin xakaoma? axeti xobonkoxon iwexon bakebo yakakinxon yapa ispia itan wame xaka oimaxon mesko yokabo akai:,"¿qué peces no tienen escamas? al volver al aula, muéstrales a los niños las aletas de pescado y las escamas de paiche, y realiza diferentes preguntas:"
Tsanas 4,269,¿jawe yapan ispirin?,¿aleta de qué pescado es?
Tsanas 4,270,¿jawe yapaborin xakaya?,¿qué peces tienen escamas?
Tsanas 4,271,¿jawe yapan xakaki min oinai?,¿escamas de qué pescado estás viendo?
Tsanas 4,272,"jeman bakebo pikokinxon westiora toro imaxon jato yokawe jawe yapaki mia ikasai ixon bakebo jan janepakeai, jainxon tsisten mainko ribojanai westiora wame, bawin itan sapen; jainxon bakebo ja ribojobo ocho nimawe; jawetianki axeamisnin shaka ati shaka akai jatianra ispia, xakaya itan xakaoma yapan janetabo ja itinkobo nikanai, jawetianki oa shaka akinribi jenea tsoabi shakoyamai chakakanti jake, jaweratobo bakeboki ja napon iaman jara tantiai","saca a los niños al patio formando un círculo y pregúntales a los niños qué pez quieren representar, indicándoles el nombre; los niños, arrodillados, dibujan al paiche, a la doncella, y a la vaca marina; luego los niños se paran lejos de los dibujos; cuando el profesor hace sonar la maraca, entonces los niños que se han llamado como peces con aletas, con escamas, sin escamas, se paran; cuando les ordena que se paren, los que no tienen escamas se paran; los niños que han sido nombrados como peces que viven en el medio de la cocha descansan."
Tsanas 4,273,"bakebo kirika pei tsekaxon tee ati meniwe, jaskaxon ati jato yoiwe,yapabo ribojana oinxon tee awe: yapa xakaoma oinxon jawen xaka axonwe kirika pei xatexon jawen yoranko taxnanwe, jainxon xakaoma yapa sikawe","arranca la hoja de trabajo y haz que los niños hagan la tarea, explícales cómo deben hacerla, realiza el trabajo mirando los dibujos de peces: peces sin escama, si no las tiene, colócales escamas, corta el papel y pégalo en su cuerpo, luego dibuja los peces que no tienen escamas."
Tsanas 4,274,"yapabo ribojana oinxon tee awe: yapa xakaoma oinxon jawen xaka axonwe kirika pei xatexon jawen yoranko taxnanwe, jainxon xakaoma yapa sikawe","haz el trabajo mirando los peces que están en el dibujo: mirando los peces sin escama, recorta el papel y pégalo en su cuerpo, luego pinta los peces sin escama."
Tsanas 4,275,kirika aki mia axea jawekibo jato onamawe,explica a los demás todas las cosas que has aprendido
Tsanas 4,276,bakebo naman yakakinxon ja tee akanabo bexon jato menipakewe oinkanon,haz que los niños se sienten abajo y entrégales los trabajos que han realizado a cada uno para que los vean
Tsanas 4,277,ja oxe axekana jawekiboki yoyo ikanai,conversen de todo lo que han aprendido ese mes
Tsanas 4,278,jato shinamawe mesko yokabo axon neskaakin,recuérdales haciendo diferentes preguntas de esta manera
Tsanas 4,279,¿tsoaboki non axeti xobonko meraibata?,¿quiénes nos visitaron a nuestra aula?
Tsanas 4,280,¿jaweakiki joibata?,¿para qué han venido?
Tsanas 4,281,¿tsoabaon xobonkoki noa meraibata?,¿qué casas hemos visitado?
Tsanas 4,282,¿jaweranoboki noa kaibata mesko jawekibo onantikopi?,¿a qué lugares más nosotros fuimos para poder aprender?
Tsanas 4,283,mesko bewabo axekanaboribi jato bewakinwe,canta con ellos las canciones aprendidas
Tsanas 4,284,jainxon kirika pei tsekaxon menixon jawerato teeki jawen kenshama ika ja shinanxon ati,haz que arranquen las hojas del cuaderno y que escojan la tarea que más les guste para trabajarla
Tsanas 4,285,ribojanxon sikati yoiwe,que dibujen y la coloreen
Tsanas 4,286,seneanxon taxnanxon jato yoimawe jaskara tee akana,finalmente que lo peguen y que expliquen el trabajo que han realizado
Tsanas 4,287,¿jawerato teeki mia axeameran min kenshaman ika?,¿cuál de los trabajos que has realizado te ha gustado más?
Tsanas 4,288,ribojanxon sikawe,dibújalo y coloréalo
Tsanas 4,289,yoabo itan yobinbo banati,sembrando verduras y frutas
Tsanas 4,290,jain yoa banatibo,sembrando verduras
Tsanas 4,291,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el profesor explica a los niños cómo deben realizar el trabajo
Tsanas 4,292,rabe ribojanxon bewe,trae dos dibujos
Tsanas 4,293,wai aka moa banatires itan paro imax wean kexa itina,una chacra lista para sembrar o una restinga a orillas del río o de la quebrada
Tsanas 4,294,jainxon bewe rabe masen,luego trae dos calabazas
Tsanas 4,295,bakebo toroti yakakinxon ribojo beabo westiorabo oimaxon mesko yokabo awe:,"haz que los niños se sienten en círculo, vean los dibujos y haz las preguntas:"
Tsanas 4,296,¿jaweki nato ribojoain maton oinai?,¿qué están viendo en este dibujo?
Tsanas 4,297,¿jaonoboki maton yoabo banai?,¿en qué otros lugares ustedes siembran?
Tsanas 4,298,¿wainkoki jawebo non banai?,¿qué se siembra en la chacra?
Tsanas 4,299,¿mashinkoki jawebo non banai?,¿qué se siembra en la playa?
Tsanas 4,300,¿wainkobomein noa ishtoti atipanke?,¿podemos correr en la chacra?
Tsanas 4,301,¿jawekopi?,¿por qué?
Tsanas 4,302,¿parantamein min mashinko banati iki?,¿puedes sembrar plátano en la playa?
Tsanas 4,303,jawekopi?,¿por qué?
Tsanas 4,304,¿jawekopimein wetsankobires yoabo banatima iki?,¿por qué no se los puede sembrar en cualquier lugar?
